amount,transaction_time,is_foreign,is_high_risk_country,fraud
46.73021874751386,6,0,0,0
31.5731365692666,10,0,0,0
103.28232650944571,9,0,0,0
52.54895676072463,8,0,0,0
2.571414873264703,13,0,0,0
16.978360329951062,12,0,0,0
125.86832598530455,1,0,0,0
107.56497823175357,2,0,0,0
2.7469857884440096,6,0,0,0
25.0992973866705,20,0,0,0
26.2761578950931,17,0,0,0
111.44147228278518,2,0,0,0
1.9907381292139406,9,0,0,0
10.993605860137281,21,0,0,0
160.90184272962415,6,0,0,0
19.667770945178535,8,0,0,0
105.76990889205769,16,0,0,0
27.20486222089952,10,0,0,0
10.474003348487132,6,0,0,0
27.861951641144728,23,0,0,0
128.1094813097032,13,0,0,0
193.58363374539294,18,0,0,0
177.32509999755644,3,1,0,1
50.61424894750884,5,0,0,0
110.2876778404595,9,1,0,0
22.939341032898078,6,0,0,0
34.69335886125168,12,0,0,0
226.65986286309044,13,0,0,0
1.3087188396285003,3,0,0,0
8.938713963044913,7,0,0,0
23.30502802398152,4,0,0,0
2.6890535224316885,0,0,0,0
20.020300329027275,3,0,0,0
87.47687287443667,2,0,0,0
54.71863183678004,8,0,0,0
223.18630208218275,7,0,0,0
170.06959030194784,0,0,0,0
41.8272805169032,5,0,0,0
30.032625214727855,8,1,0,0
47.753980810853776,6,0,0,0
89.23177501433052,3,1,0,1
31.206170981527286,12,0,0,0
97.85622455470876,16,0,1,0
52.663603927981114,1,0,0,0
80.30673665148444,4,0,0,0
57.29253950911121,11,1,0,0
34.87999752623331,20,0,0,0
296.52672211522037,7,0,0,0
144.2254503732636,5,0,0,0
15.095449812302085,7,0,0,0
202.85049277193238,17,0,0,0
66.83203296619165,2,0,0,0
224.95394902897434,21,0,0,0
160.87144539299004,11,0,0,0
55.37566192586073,2,0,0,0
2.272558947754012,21,0,0,0
31.290054777648667,5,0,0,0
78.00877556797963,1,0,0,0
100.36973319345364,22,0,0,0
29.825467992893888,11,0,1,0
15.007441883071554,1,0,0,0
180.13870871623917,5,0,0,0
416.06241631872336,16,0,0,0
74.5894546972087,2,0,0,0
18.83548636600739,1,0,0,0
31.787647172893287,22,0,0,0
1.8561887410766007,19,0,0,0
245.6888527693557,7,0,0,0
12.5281043846203,21,0,0,0
85.92406688681558,11,0,0,0
32.02813286027929,3,0,0,0
80.78355154069853,4,0,0,0
105.3888633986027,12,0,0,0
177.043919242236,14,0,0,0
23.120252750453584,22,0,0,0
1.1056729631697195,15,0,0,0
14.720807068739052,9,0,0,0
230.27715288531817,22,0,0,0
207.06013520531226,15,0,1,1
90.98443101964925,11,0,0,0
91.75837185053469,16,0,0,0
109.37342294075125,15,0,0,0
19.282202863855215,11,0,0,0
245.82095607713015,7,0,0,0
54.260963434631805,19,0,0,0
48.311079932786846,2,0,0,0
73.1716932622681,15,0,0,0
4.810466429197722,12,0,0,0
18.186170504927233,22,0,0,0
133.95390904239633,18,0,0,0
8.642827567184359,7,0,0,0
92.42022189851156,21,0,0,0
28.150003360044078,4,1,0,1
49.31422569251884,19,0,0,0
34.0652191954146,7,1,0,0
43.95484777228535,23,0,0,0
126.95639866386867,11,0,0,0
35.25715396055509,0,0,0,0
83.56435307057022,20,0,0,0
64.63597866902617,19,0,0,0
108.96659230926784,5,0,0,0
276.1921647512969,21,0,0,0
131.8905271255043,17,0,0,0
24.19956132440473,7,0,0,0
3.1679678824257844,6,0,0,0
30.416930200558788,0,1,0,1
90.40606518730972,20,0,0,0
5.279527809977468,15,1,0,0
68.59059560261889,11,0,0,0
90.84288399875602,5,0,0,0
40.683187793810035,19,0,0,0
147.36499591467347,1,0,0,0
11.271891476467799,13,0,0,0
7.811050579224702,3,0,0,0
130.26474102163928,0,0,0,0
68.41702266630686,22,1,0,0
116.6042655733141,17,0,0,0
57.06239991288573,12,0,0,0
28.289625375853163,1,0,1,1
170.98236985711958,8,0,0,0
160.652156396019,20,0,0,0
118.64488197091214,1,0,0,0
31.76536149880321,8,0,0,0
89.21608797234643,0,0,0,0
44.780997557982204,10,0,0,0
9.605073460665322,2,0,0,0
249.26998435376416,19,0,0,0
14.713044881952003,22,0,0,0
300.04906531227624,3,0,0,1
59.06010127908722,17,0,0,0
